time,round,batch_num,client_id,epoch,train_loss,train_acc,batch_size
2025-10-05 15:32:29,3,143,12,0,1.049302577972412,0.5,32
2025-10-05 15:32:30,3,40,13,2,1.2497856616973877,0.40625,32
2025-10-05 15:32:25,3,46,11,2,1.3783364295959473,0.46875,32
2025-10-05 15:32:23,3,73,9,1,1.1989858150482178,0.53125,32
2025-10-05 15:32:43,3,27,15,0,1.331543207168579,0.40625,32
2025-10-05 15:32:35,3,8,14,1,1.4098625183105469,0.53125,32
2025-10-05 15:32:30,3,41,13,2,1.2064450979232788,0.53125,32
2025-10-05 15:32:29,3,144,12,0,0.9154340028762817,0.6875,32
2025-10-05 15:32:25,3,47,11,2,1.380511999130249,0.53125,32
2025-10-05 15:32:23,3,74,9,1,1.3438036441802979,0.5625,32
2025-10-05 15:32:43,3,28,15,0,1.2721219062805176,0.4375,32
2025-10-05 15:32:35,3,9,14,1,2.0927858352661133,0.25,32
2025-10-05 15:32:29,3,145,12,0,1.38542640209198,0.53125,32
2025-10-05 15:32:30,3,42,13,2,1.288088321685791,0.5625,32
2025-10-05 15:32:25,3,48,11,2,1.2699722051620483,0.625,32
2025-10-05 15:32:43,3,29,15,0,1.4083306789398193,0.375,32
2025-10-05 15:32:23,3,75,9,1,0.8196350336074829,0.78125,32
2025-10-05 15:32:35,3,10,14,1,1.360337257385254,0.59375,32
2025-10-05 15:32:30,3,43,13,2,1.123288869857788,0.71875,32
2025-10-05 15:32:29,3,146,12,0,1.5810346603393555,0.4375,32
2025-10-05 15:32:43,3,30,15,0,1.2903333902359009,0.625,32
2025-10-05 15:32:25,3,49,11,2,1.30289888381958,0.53125,32
2025-10-05 15:32:23,3,76,9,1,0.8287319540977478,0.625,32
2025-10-05 15:32:35,3,11,14,1,1.5948772430419922,0.25,32
2025-10-05 15:32:29,3,147,12,0,1.152148962020874,0.46875,32
2025-10-05 15:32:30,3,44,13,2,1.0252573490142822,0.625,32
2025-10-05 15:32:25,3,50,11,2,1.0226588249206543,0.5625,32
2025-10-05 15:32:23,3,77,9,1,1.0626853704452515,0.59375,32
2025-10-05 15:32:43,3,31,15,0,1.3561296463012695,0.34375,32
2025-10-05 15:32:35,3,12,14,1,1.5671169757843018,0.4375,32
2025-10-05 15:32:29,3,148,12,0,1.2147674560546875,0.5625,32
2025-10-05 15:32:30,3,45,13,2,0.9630628824234009,0.625,32
2025-10-05 15:32:25,3,51,11,2,1.3754513263702393,0.46875,32
2025-10-05 15:32:43,3,32,15,0,1.4612571001052856,0.4375,32
2025-10-05 15:32:23,3,78,9,1,1.2448365688323975,0.5625,32
2025-10-05 15:32:35,3,13,14,1,1.7224180698394775,0.34375,32
2025-10-05 15:32:30,3,46,13,2,1.3189847469329834,0.5625,32
2025-10-05 15:32:29,3,149,12,0,1.0004005432128906,0.59375,32
2025-10-05 15:32:25,3,52,11,2,1.1207534074783325,0.59375,32
2025-10-05 15:32:23,3,79,9,1,1.2941243648529053,0.5,32
2025-10-05 15:32:43,3,33,15,0,1.3843635320663452,0.5,32
2025-10-05 15:32:29,3,150,12,0,0.9698776602745056,0.59375,32
